lib,trial,test_group,type,region,thread_ms,real_ms,iters,total_cpu_ms,total_real_ms,soft_faults,hard_faults
lua,6,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.087,0.087,1000,,,
lua,6,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.087,0.087,1000,,,
lua,6,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.087,0.087,1000,,,
lua,6,nesting,perf,Close,0.046,0.047,1,,,
lua,6,nesting,function,parse nested lua tables,,,1,2.458,2.725,62,0
confh,7,nesting,perf,Open,0.342,0.342,1,,,
confh,7,nesting,perf,Get Int: Number,0.183,0.182,1000,,,
confh,7,nesting,perf,Get Int: Table.number,0.309,0.322,1000,,,
confh,7,nesting,perf,Get Int: Table.table.number,0.596,0.640,1000,,,
confh,7,nesting,perf,Get Int: Table.table.table.number,0.732,0.747,1000,,,
confh,7,nesting,perf,Get Int: Table.table.table.table.number,0.827,0.838,1000,,,
confh,7,nesting,perf,Get Int: Table.table.table.table.table.number,0.853,0.876,1000,,,
confh,7,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.797,0.804,1000,,,
confh,7,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.892,0.897,1000,,,
confh,7,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.997,1.016,1000,,,
confh,7,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.101,1.107,1000,,,
confh,7,nesting,perf,Close,0.044,0.049,1,,,
confh,7,nesting,function,parse nested lua tables,,,1,16.951,17.353,64,0
lua,7,nesting,perf,Open,0.281,0.282,1,,,
lua,7,nesting,perf,Get Int: Number,0.014,0.014,1000,,,
lua,7,nesting,perf,Get Int: Table.number,0.059,0.059,1000,,,
lua,7,nesting,perf,Get Int: Table.table.number,0.059,0.059,1000,,,
lua,7,nesting,perf,Get Int: Table.table.table.number,0.061,0.061,1000,,,
lua,7,nesting,perf,Get Int: Table.table.table.table.number,0.069,0.070,1000,,,
lua,7,nesting,perf,Get Int: Table.table.table.table.table.number,0.063,0.063,1000,,,
lua,7,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.054,0.054,1000,,,
lua,7,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.054,0.054,1000,,,
lua,7,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.055,0.055,1000,,,
lua,7,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.053,0.053,1000,,,
lua,7,nesting,perf,Close,0.024,0.024,1,,,
lua,7,nesting,function,parse nested lua tables,,,1,1.753,1.939,62,0
confh,8,nesting,perf,Open,0.365,0.365,1,,,
confh,8,nesting,perf,Get Int: Number,0.180,0.184,1000,,,
confh,8,nesting,perf,Get Int: Table.number,0.297,0.297,1000,,,
confh,8,nesting,perf,Get Int: Table.table.number,0.381,0.381,1000,,,
confh,8,nesting,perf,Get Int: Table.table.table.number,0.485,0.492,1000,,,
confh,8,nesting,perf,Get Int: Table.table.table.table.number,0.575,0.576,1000,,,
confh,8,nesting,perf,Get Int: Table.table.table.table.table.number,0.658,0.662,1000,,,
confh,8,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.790,0.794,1000,,,
confh,8,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.871,0.877,1000,,,
confh,8,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,1.238,1.305,1000,,,
confh,8,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.256,1.274,1000,,,
confh,8,nesting,perf,Close,0.028,0.028,1,,,
confh,8,nesting,function,parse nested lua tables,,,1,14.678,15.002,63,0
lua,8,nesting,perf,Open,0.331,0.352,1,,,
lua,8,nesting,perf,Get Int: Number,0.015,0.014,1000,,,
lua,8,nesting,perf,Get Int: Table.number,0.057,0.060,1000,,,
lua,8,nesting,perf,Get Int: Table.table.number,0.054,0.054,1000,,,
lua,8,nesting,perf,Get Int: Table.table.table.number,0.055,0.055,1000,,,
lua,8,nesting,perf,Get Int: Table.table.table.table.number,0.055,0.055,1000,,,
lua,8,nesting,perf,Get Int: Table.table.table.table.table.number,0.058,0.059,1000,,,
lua,8,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.073,0.073,1000,,,
lua,8,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.080,0.080,1000,,,
lua,8,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.074,0.074,1000,,,
lua,8,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.096,0.116,1000,,,
lua,8,nesting,perf,Close,0.034,0.034,1,,,
lua,8,nesting,function,parse nested lua tables,,,1,2.040,2.242,62,0
confh,9,nesting,perf,Open,0.443,0.476,1,,,
confh,9,nesting,perf,Get Int: Number,0.205,0.205,1000,,,
confh,9,nesting,perf,Get Int: Table.number,0.396,0.396,1000,,,
confh,9,nesting,perf,Get Int: Table.table.number,0.512,0.519,1000,,,
confh,9,nesting,perf,Get Int: Table.table.table.number,0.475,0.475,1000,,,
confh,9,nesting,perf,Get Int: Table.table.table.table.number,0.589,0.596,1000,,,
confh,9,nesting,perf,Get Int: Table.table.table.table.table.number,0.998,1.012,1000,,,
confh,9,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.986,0.993,1000,,,
confh,9,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.904,0.911,1000,,,
confh,9,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,1.004,1.008,1000,,,
confh,9,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.190,1.195,1000,,,
confh,9,nesting,perf,Close,0.033,0.033,1,,,
confh,9,nesting,function,parse nested lua tables,,,1,15.256,15.684,63,0
lua,9,nesting,perf,Open,0.351,0.352,1,,,
lua,9,nesting,perf,Get Int: Number,0.015,0.014,1000,,,
lua,9,nesting,perf,Get Int: Table.number,0.058,0.058,1000,,,
lua,9,nesting,perf,Get Int: Table.table.number,0.055,0.055,1000,,,
lua,9,nesting,perf,Get Int: Table.table.table.number,0.056,0.056,1000,,,
lua,9,nesting,perf,Get Int: Table.table.table.table.number,0.055,0.055,1000,,,
lua,9,nesting,perf,Get Int: Table.table.table.table.table.number,0.053,0.053,1000,,,
lua,9,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.055,0.054,1000,,,
lua,9,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.054,0.054,1000,,,
